timestamp,letter,A1_v1,A1_v2,A1_v3,A1_v4,A1_v5,A1_v6,A1_v7,A2_v1,A2_v2,A2_v3,A2_v4,A2_v5,A2_v6,A2_v7
2025-12-10T23:39:31.434519,C,-0.6660,-0.4447,1.4258,1.5947,1.3138,-0.39,0.47,-1.3539,-1.0503,-0.7042,-0.0154,-1.3244,-0.56,0.80
2025-12-10T23:39:31.434519,C,-0.6827,-0.5675,1.5522,1.5627,1.1428,-0.36,0.44,-1.1842,-1.0802,-0.5863,0.0071,-1.3009,-0.54,0.82
2025-12-10T23:39:31.434519,C,-0.6824,-0.6455,1.4083,1.4596,1.1272,-0.44,0.46,-1.1845,-1.1210,-0.5723,0.0269,-1.3844,-0.52,0.81
2025-12-10T23:39:31.434519,C,-0.6520,-0.6390,1.4315,1.6534,1.1134,-0.46,0.43,-1.1544,-1.1862,-0.6196,-0.0753,-1.2927,-0.53,0.81
2025-12-10T23:39:31.434519,C,-0.5503,-0.6483,1.3318,1.7038,1.1161,-0.53,0.49,-1.2772,-1.1235,-0.6310,-0.1500,-1.2715,-0.51,0.83
2025-12-10T23:39:31.434519,C,-0.7455,-0.7013,1.2291,1.8377,1.0734,-0.53,0.50,-1.3545,-0.9184,-0.6857,-0.0959,-1.1778,-0.52,0.84
2025-12-10T23:39:31.434519,C,-0.8721,-0.5380,1.1386,1.7005,1.0207,-0.52,0.48,-1.4966,-0.9177,-0.7783,-0.0783,-1.1998,-0.50,0.84
2025-12-10T23:39:31.435517,C,-1.0583,-0.5891,1.1038,1.2350,1.0942,-0.51,0.44,-1.1272,-0.9466,-0.5153,-0.0179,-1.2486,-0.51,0.83
2025-12-10T23:39:31.435517,C,-1.1019,-0.6041,0.9383,1.0204,0.9488,-0.50,0.42,-1.2514,-1.0016,-0.3741,-0.0398,-1.2012,-0.51,0.81
2025-12-10T23:39:31.435517,C,-1.0502,-0.6322,0.8826,0.9366,0.9408,-0.52,0.44,-1.2104,-1.0793,-0.3846,-0.0888,-1.2190,-0.52,0.82
2025-12-10T23:39:31.435517,C,-1.0945,-0.6268,1.5229,0.9826,1.0235,-0.51,0.46,-1.0692,-0.9826,-0.4685,-0.0720,-1.0996,-0.53,0.82
2025-12-10T23:39:31.435517,C,-1.0584,-0.5471,1.3512,1.0679,0.9912,-0.58,0.50,-0.9301,-1.0320,-0.4970,-0.1170,-1.1290,-0.55,0.79
2025-12-10T23:39:31.435517,C,-1.1015,-0.5668,1.2901,1.1727,0.9778,-0.55,0.41,-1.0319,-1.0002,-0.4472,-0.1116,-1.0797,-0.55,0.80
2025-12-10T23:39:31.435517,C,-1.1093,-0.6141,1.4609,1.2798,0.9957,-0.50,0.53,-1.1060,-0.9869,-0.6126,0.0128,-1.0360,-0.55,0.80
2025-12-10T23:39:31.435517,C,-1.1010,-0.5656,1.4162,1.4037,1.0563,-0.49,0.59,-1.1556,-1.0197,-0.5781,0.0023,-0.8926,-0.56,0.82
2025-12-10T23:39:31.435517,C,-0.7190,-0.6429,1.5116,1.3326,1.1095,-0.39,0.74,-1.1389,-1.0482,-0.3831,0.0081,-0.8712,-0.55,0.81
2025-12-10T23:39:31.435517,C,-0.5929,-0.7257,1.4154,1.4648,1.2310,-0.28,0.62,-1.1986,-1.0279,-0.4661,-0.0167,-0.9568,-0.54,0.80
2025-12-10T23:39:31.435517,C,-0.6018,-0.7235,1.4206,1.7606,1.2928,-0.20,0.70,-1.2356,-1.0695,-0.5238,-0.0834,-0.9567,-0.55,0.81
2025-12-10T23:39:31.435517,C,-0.5046,-0.9763,1.4550,1.7508,1.4068,-0.14,0.57,-1.2377,-0.9861,-0.5443,-0.1269,-1.1357,-0.57,0.77
2025-12-10T23:39:31.435517,C,-0.5091,-0.8837,1.6049,1.8018,1.5369,-0.08,0.58,-1.3737,-1.0321,-0.6220,-0.1351,-1.1429,-0.55,0.80
2025-12-10T23:39:31.436210,C,-0.3032,-0.9070,1.4967,1.7266,1.5462,-0.06,0.60,-1.4776,-1.0871,-0.6300,0.0821,-1.1338,-0.55,0.80
2025-12-10T23:39:31.436210,C,-0.2270,-0.8226,1.6263,1.8251,1.4942,-0.17,0.56,-1.3887,-1.1200,-0.5471,-0.0565,-1.1403,-0.55,0.82
2025-12-10T23:39:31.436210,C,-0.1450,-0.6584,1.4552,1.7467,1.5082,-0.19,0.64,-1.5047,-1.1185,-0.5490,0.0015,-1.1756,-0.55,0.82
2025-12-10T23:39:31.436210,C,-0.1029,-0.6038,1.6793,1.6924,1.5804,-0.17,0.63,-1.5760,-1.1467,-0.5953,0.1122,-1.2210,-0.54,0.82
2025-12-10T23:39:31.436210,C,-0.1857,-0.5557,1.7712,1.7345,1.6436,-0.13,0.61,-1.6230,-1.2458,-0.5161,-0.0002,-1.0959,-0.54,0.82
2025-12-10T23:39:31.436210,C,-0.1087,-0.4685,2.0166,1.7563,1.5641,-0.14,0.54,-1.5590,-0.7790,-0.4912,0.0508,-1.0756,-0.54,0.83
2025-12-10T23:39:31.436210,C,-0.1758,-0.4666,1.8575,1.9701,1.6140,-0.16,0.53,-1.5920,-0.8327,-0.4693,0.0507,-1.1470,-0.57,0.79
2025-12-10T23:39:31.436210,C,-0.1599,-0.1802,1.8223,1.9330,1.5526,-0.19,0.54,-1.6354,-0.8497,-0.4947,0.0356,-1.1794,-0.55,0.80
2025-12-10T23:39:31.436210,C,-0.2358,-0.0483,1.7910,2.0050,1.5585,-0.19,0.51,-1.5532,-0.8942,-0.5318,-0.0225,-1.1476,-0.55,0.79
2025-12-10T23:39:31.436210,C,-0.2276,-0.1571,1.7334,2.2029,1.7882,-0.21,0.52,-1.3907,-0.7235,-0.5641,-0.0136,-1.0743,-0.55,0.78
2025-12-10T23:39:31.437456,C,-0.3701,-0.1778,1.6826,2.1819,1.7802,-0.23,0.57,-1.4122,-0.6782,-0.5773,0.0390,-1.0995,-0.54,0.80
2025-12-10T23:39:31.437456,C,-0.3456,-0.1960,1.7275,1.9984,1.9078,-0.22,0.56,-1.4156,-0.6382,-0.6635,0.0254,-1.1211,-0.53,0.82
2025-12-10T23:39:31.437456,C,-0.4439,-0.2719,1.7969,1.9417,2.0048,-0.20,0.57,-1.4480,-0.8122,-0.5444,-0.0016,-1.1397,-0.54,0.81
2025-12-10T23:39:31.437456,C,-0.4103,-0.3087,1.9326,1.9065,2.1197,-0.20,0.52,-1.3862,-0.8001,-0.4697,0.0346,-1.1256,-0.54,0.81
2025-12-10T23:39:31.437456,C,-0.2759,-0.3409,1.8119,1.9653,2.0857,-0.20,0.55,-1.3165,-0.8490,-0.4039,0.0664,-1.0681,-0.55,0.82
2025-12-10T23:39:31.437456,C,-0.3674,-0.3542,1.8404,1.9568,2.0405,-0.20,0.52,-1.2698,-0.8467,-0.3610,0.1241,-1.0471,-0.55,0.81
2025-12-10T23:39:31.437456,C,-0.3580,-0.4708,1.9102,1.9941,1.9556,-0.20,0.52,-1.2733,-0.8744,-0.3980,-0.0047,-1.0731,-0.55,0.80
2025-12-10T23:39:31.437456,C,-0.3496,-0.4534,1.8364,2.0266,1.8357,-0.20,0.54,-1.2010,-0.9880,-0.3705,-0.1477,-0.8264,-0.55,0.80
2025-12-10T23:39:31.437456,C,-0.4022,-0.5279,2.0112,1.9800,1.8200,-0.20,0.57,-1.1522,-1.1622,-0.4061,-0.0936,-0.7144,-0.54,0.79
2025-12-10T23:39:31.437456,C,-0.3584,-0.5184,2.2095,1.8939,1.8510,-0.20,0.54,-1.2735,-1.1052,-0.2876,-0.0760,-0.6606,-0.55,0.79
2025-12-10T23:39:31.437456,C,-0.3648,-0.5849,2.0838,1.8329,1.9229,-0.20,0.53,-1.3196,-1.1146,-0.2584,-0.1354,-0.5235,-0.54,0.81
2025-12-10T23:39:31.437456,C,-0.3255,-0.5235,1.9881,1.9289,1.8361,-0.20,0.54,-1.3147,-1.1075,-0.4120,-0.1425,-0.6872,-0.54,0.82
2025-12-10T23:39:31.437456,C,-0.3508,-0.3795,1.9037,1.9082,1.9244,-0.22,0.55,-1.2650,-0.9812,-0.4121,0.1205,-0.6511,-0.55,0.81
2025-12-10T23:39:31.438460,C,-0.3431,-0.2978,1.9492,1.8297,1.9868,-0.21,0.54,-1.3108,-1.0196,-0.4120,0.0819,-0.6939,-0.55,0.80
2025-12-10T23:39:31.438460,C,-0.2763,-0.3758,1.8990,1.8655,1.9815,-0.21,0.53,-1.4252,-0.9632,-0.4866,0.0033,-0.6714,-0.56,0.79
2025-12-10T23:39:31.438460,C,-0.3524,-0.4593,1.7498,1.7469,1.9766,-0.21,0.55,-1.5101,-0.9732,-0.3873,-0.0359,-0.6066,-0.54,0.80
2025-12-10T23:39:31.438460,C,-0.0296,-0.4727,1.6483,1.7173,1.9271,-0.20,0.53,-1.5990,-0.9667,-0.4048,-0.0403,-0.5944,-0.54,0.82
2025-12-10T23:39:31.438460,C,-0.1205,-0.5893,1.5439,1.5862,1.8084,-0.21,0.51,-1.5868,-1.0054,-0.4798,-0.0890,-0.6732,-0.54,0.81
2025-12-10T23:39:31.438460,C,-0.2004,-0.6318,1.6019,1.6356,1.8087,-0.21,0.55,-1.3511,-1.0540,-0.5155,-0.0718,-0.7570,-0.55,0.81
2025-12-10T23:39:31.438460,C,-0.1508,-0.6691,1.3829,1.5440,1.8687,-0.22,0.51,-1.4130,-1.0365,-0.5316,-0.0269,-0.7256,-0.54,0.81
2025-12-10T23:39:31.438460,C,-0.2419,-0.6419,1.4000,1.5681,1.8164,-0.22,0.50,-1.3173,-0.9011,-0.5307,-0.0173,-0.9221,-0.55,0.80
2025-12-10T23:39:31.438460,C,-0.2022,-0.5580,1.3399,1.5892,1.8750,-0.24,0.48,-1.3076,-0.9764,-0.4100,0.1406,-0.9596,-0.55,0.81
2025-12-10T23:39:31.439463,C,-0.1373,-0.5740,1.3618,1.5175,1.9413,-0.22,0.41,-1.3584,-0.8177,-0.4386,0.0698,-1.0071,-0.54,0.82
2025-12-10T23:39:31.439463,C,-0.1551,-0.6030,1.6357,1.6492,1.9844,-0.23,0.41,-1.5222,-0.8279,-0.3887,0.0674,-1.0484,-0.55,0.80
2025-12-10T23:39:31.439463,C,-0.1857,-0.5235,1.6366,1.5850,1.9471,-0.23,0.48,-1.5905,-0.7766,-0.4944,0.6336,-1.0095,-0.54,0.80
2025-12-10T23:39:31.439463,C,-0.1227,-0.5286,1.5172,1.6032,1.7643,-0.21,0.47,-1.6200,-0.7612,-0.4673,0.5618,-1.0049,-0.54,0.80
2025-12-10T23:39:31.439463,C,-0.0823,-0.5479,1.5020,1.5291,1.7831,-0.23,0.39,-1.6154,-0.6727,-0.5181,0.4089,-1.0604,-0.54,0.81
2025-12-10T23:39:31.439463,C,-0.1667,-0.5199,1.4586,1.5537,1.6646,-0.22,0.35,-1.4463,-0.3854,-0.4428,0.3793,-1.0189,-0.55,0.81
2025-12-10T23:39:31.439463,C,-0.1059,-0.4802,1.4801,1.5602,1.5752,-0.16,0.42,-1.4319,-0.4024,-0.4963,0.3233,-1.0718,-0.55,0.81
2025-12-10T23:39:31.439463,C,-0.1874,-0.4152,1.3789,1.6706,1.6313,-0.18,0.34,-1.3291,-0.4471,-0.3337,0.3339,-1.1029,-0.55,0.81
2025-12-10T23:39:31.439463,C,-0.2740,-0.4480,1.3798,1.7375,1.6205,-0.16,0.34,-1.2534,-0.3665,-0.0862,0.5075,-1.1448,-0.56,0.79
2025-12-10T23:39:31.439463,C,-0.2301,-0.4168,1.3354,1.7061,1.6707,-0.20,0.41,-1.2613,-0.2508,-0.2279,0.4204,-1.3008,-0.56,0.79
2025-12-10T23:39:31.439463,C,-0.3264,-0.3594,1.2812,1.7234,1.5349,-0.22,0.32,-1.1481,-0.3137,-0.2624,0.3887,-1.2727,-0.55,0.80
2025-12-10T23:39:31.439463,C,-0.2912,-0.3988,1.2334,1.9630,1.6100,-0.22,0.33,-1.1082,-0.3687,-0.2926,0.3009,-1.3372,-0.54,0.80
2025-12-10T23:39:31.439463,C,-0.2002,-0.3584,1.2961,1.9188,1.5860,-0.19,0.34,-1.0579,-0.4319,-0.3789,0.2387,-1.0794,-0.54,0.82
2025-12-10T23:39:31.440453,C,-0.2252,-0.3679,1.3810,1.8047,1.6247,-0.21,0.32,-1.0582,-0.5769,-0.4245,0.1242,-1.0471,-0.55,0.82
2025-12-10T23:39:31.440453,C,-0.1122,-0.6009,1.4256,1.6293,1.5835,-0.20,0.32,-1.1328,-0.6440,-0.3896,0.0686,-0.8540,-0.56,0.79
2025-12-10T23:39:31.440453,C,-0.3125,-0.6408,1.4646,1.5948,1.5322,-0.20,0.33,-1.1680,-0.5981,-0.4336,-0.0101,-0.8038,-0.57,0.80
2025-12-10T23:39:31.440453,C,-0.2938,-0.6159,1.6186,1.6392,1.5917,-0.19,0.37,-1.1536,-0.3331,-0.3524,-0.0044,-0.7296,-0.56,0.80
2025-12-10T23:39:31.440453,C,-0.3672,-0.5041,1.6788,1.5282,1.5540,-0.18,0.39,-1.2452,-0.4445,-0.2361,0.0305,-0.7092,-0.57,0.79
2025-12-10T23:39:31.440453,C,-0.3868,-0.5555,1.6866,1.4903,1.7454,-0.19,0.31,-1.1905,-0.4524,0.0005,0.1509,-0.7657,-0.57,0.79
2025-12-10T23:39:31.440453,C,-0.3889,-0.5407,1.6334,1.5917,1.9734,-0.20,0.32,-1.2318,-0.4891,-0.0760,0.1966,-1.0095,-0.56,0.80
2025-12-10T23:39:31.440453,C,-0.4507,-0.6625,1.5414,1.6507,1.9788,-0.23,0.42,-1.2826,-0.5809,-0.0683,0.0871,-1.0136,-0.55,0.79
2025-12-10T23:39:31.440453,C,-0.3401,-0.7695,1.5204,1.6125,1.8634,-0.23,0.41,-1.3118,-0.5117,-0.0615,0.2303,-0.9121,-0.57,0.78
2025-12-10T23:39:31.440453,C,-0.3777,-0.8035,1.5466,1.6386,1.8667,-0.21,0.34,-1.2471,-0.5405,0.0790,0.2213,-0.8826,-0.56,0.80
2025-12-10T23:39:31.440453,C,-0.3808,-0.7285,1.5844,1.7064,2.0491,-0.19,0.33,-1.3096,-0.5506,0.0229,0.0786,-0.8265,-0.55,0.81
2025-12-10T23:39:31.440453,C,-0.3235,-0.8122,1.7074,1.6907,2.1943,-0.20,0.37,-1.3340,-0.4696,0.0783,-0.0615,-0.9565,-0.55,0.81
2025-12-10T23:39:31.440453,C,-0.0633,-0.7210,1.6954,1.6318,2.0968,-0.20,0.37,-1.3400,-0.4881,0.0521,-0.0647,-0.9654,-0.56,0.80
2025-12-10T23:39:31.441192,C,-0.1342,-0.7306,1.7896,1.5948,2.0859,-0.20,0.35,-1.2701,-0.4143,0.0441,-0.0377,-0.9430,-0.56,0.79
2025-12-10T23:39:31.441192,C,-0.1216,-0.6790,1.7973,1.7120,2.1209,-0.21,0.39,-1.2979,-0.4392,0.3062,0.0459,-0.8782,-0.55,0.80
2025-12-10T23:39:31.441192,C,-0.1705,-0.4837,1.8338,1.6199,2.0616,-0.18,0.36,-1.3817,-0.5207,0.4463,0.0295,-0.8509,-0.55,0.80
2025-12-10T23:39:31.441192,C,-0.1985,-0.5667,1.8656,1.6437,1.8444,-0.22,0.34,-1.2304,-0.5472,0.3896,0.0151,-0.6322,-0.56,0.79
2025-12-10T23:39:31.441192,C,-0.2080,-0.5647,1.7285,1.6494,2.2226,-0.21,0.33,-1.2617,-0.4805,0.2501,0.0623,-0.6046,-0.56,0.79
2025-12-10T23:39:31.441192,C,-0.3063,-0.1732,1.7277,1.8941,2.1652,-0.22,0.27,-1.2887,-0.3769,0.1425,0.0588,-0.6251,-0.57,0.80
2025-12-10T23:39:31.441663,C,-0.2129,-0.1588,1.6368,1.7792,2.1295,-0.22,0.25,-1.2671,-0.4055,0.0779,0.1604,-0.6129,-0.56,0.79
2025-12-10T23:39:31.441663,C,-0.1157,-0.1161,1.8715,1.7980,1.9630,-0.24,0.24,-1.2028,-0.4754,0.0063,0.0850,-0.8113,-0.57,0.79
2025-12-10T23:39:31.441663,C,-0.0453,-0.0785,1.7628,1.6044,1.8463,-0.22,0.23,-1.1161,-0.4468,0.1528,0.1086,-0.6112,-0.56,0.80
2025-12-10T23:39:31.441663,C,-0.1182,-0.1803,1.7570,1.6139,1.8334,-0.22,0.29,-1.1592,-0.4963,0.1317,-0.0353,-0.5252,-0.56,0.80
2025-12-10T23:39:31.441663,C,-0.1673,-0.2848,1.7967,1.6070,1.7469,-0.20,0.24,-1.1368,-0.5396,0.1431,0.3170,-0.5243,-0.55,0.80
2025-12-10T23:39:31.441663,C,-0.1805,-0.3467,1.8013,1.7357,1.6857,-0.22,0.28,-1.1317,-0.4278,0.0932,0.2522,-0.5832,-0.55,0.80
2025-12-10T23:39:31.441663,C,-0.1471,-0.3560,2.1499,1.7586,1.6916,-0.23,0.28,-1.2165,-0.4791,0.0195,0.2101,-0.6495,-0.55,0.79
2025-12-10T23:39:31.441663,C,-0.1627,-0.3792,2.1414,2.0633,1.5767,-0.22,0.27,-1.0811,-0.5838,-0.0153,0.1133,-0.5281,-0.57,0.78
2025-12-10T23:39:31.441663,C,-0.2662,-0.2947,2.1186,2.1061,1.5504,-0.25,0.20,-1.0367,-0.5109,-0.0607,-0.0016,-0.5709,-0.57,0.78
2025-12-10T23:39:31.441663,C,-0.3123,-0.4152,2.3531,2.1735,1.6470,-0.29,0.36,-1.0423,-0.5365,-0.1005,-0.0874,-0.5634,-0.56,0.79
2025-12-10T23:39:31.441663,C,-0.1730,-0.4161,2.3492,2.1425,1.8066,-0.22,0.34,-1.0468,-0.3046,-0.2252,-0.0580,-0.6164,-0.58,0.79
2025-12-10T23:39:31.441663,C,-0.2003,-0.3719,2.3455,2.2500,1.7520,-0.31,0.34,-1.1102,-0.3103,-0.1999,-0.1368,-0.6178,-0.57,0.79
2025-12-10T23:39:31.441663,C,-0.2243,-0.3780,2.2669,2.1943,1.7487,-0.36,0.30,-1.0757,-0.3601,-0.1776,0.1081,-0.5291,-0.56,0.81
2025-12-10T23:39:31.443222,C,-0.2304,-0.2934,2.3175,2.3548,1.8055,-0.33,0.29,-1.1048,-0.4036,-0.1281,0.0687,-0.5558,-0.56,0.79
2025-12-10T23:39:31.443222,C,-0.2956,-0.3088,2.5865,2.3458,2.0201,-0.33,0.27,-1.0552,-0.4716,-0.1444,0.0790,-0.5491,-0.56,0.79
2025-12-10T23:39:31.443222,C,-0.2481,-0.1276,2.5230,2.2927,1.8938,-0.30,0.33,-0.9963,-0.5909,-0.1437,0.2076,-0.5281,-0.57,0.79
2025-12-10T23:39:31.443222,C,-0.1763,-0.2230,2.4069,2.1858,2.0673,-0.30,0.28,-0.8995,-0.6056,-0.2776,0.1709,-0.5244,-0.57,0.79
2025-12-10T23:39:31.443222,C,-0.0832,-0.2319,2.5143,2.0916,2.0247,-0.25,0.34,-0.8740,-0.6332,-0.2605,0.2133,-0.4761,-0.56,0.81
2025-12-10T23:39:31.443222,C,-0.0612,-0.3746,2.3837,2.1283,1.8821,-0.26,0.36,-0.7466,-0.6273,-0.3500,0.1757,-0.5382,-0.56,0.80
2025-12-10T23:39:31.443222,C,-0.2967,-0.0355,2.6731,2.1005,1.8165,-0.24,0.37,-0.7692,-0.6219,-0.4284,0.2773,-0.5926,-0.56,0.79
2025-12-10T23:39:31.443222,C,-0.2639,-0.0520,2.5526,2.0307,1.8335,-0.22,0.37,-0.8037,-0.5272,-0.4222,0.2167,-0.3259,-0.56,0.79
2025-12-10T23:39:31.443222,C,-0.1751,-0.1864,2.5963,2.2689,1.8183,-0.24,0.33,-0.7589,-0.5337,-0.3569,0.1785,-0.3312,-0.56,0.79
2025-12-10T23:39:31.443222,C,-0.2169,-0.1697,2.5894,2.2232,2.0144,-0.24,0.34,-0.7492,-0.3747,-0.3592,0.1598,-0.3357,-0.56,0.79
2025-12-10T23:39:31.443222,C,-0.1936,-0.0501,2.5231,2.2128,1.9319,-0.22,0.35,-0.7255,-0.5790,-0.0770,0.0536,-0.4292,-0.56,0.80
2025-12-10T23:39:31.443222,C,-0.1881,0.2349,2.4046,2.2184,1.8442,-0.22,0.35,-0.6895,-0.6085,-0.0836,0.0801,-0.3766,-0.56,0.79
2025-12-10T23:39:31.443222,C,-0.1383,0.1707,2.3900,2.2080,1.7818,-0.22,0.35,-0.8221,-0.6491,0.1200,-0.0911,-0.6443,-0.56,0.79
2025-12-10T23:39:31.443222,C,-0.0946,0.1591,2.3469,2.2286,1.9366,-0.23,0.36,-0.9682,-0.6695,0.1340,-0.0918,-0.6247,-0.56,0.80
2025-12-10T23:39:31.443222,C,-0.0561,0.1191,2.2637,2.2614,1.9225,-0.24,0.37,-0.9464,-0.6723,0.0865,-0.0325,-0.6970,-0.57,0.79
2025-12-10T23:39:31.443222,C,0.0228,0.1587,2.5500,2.3199,1.8650,-0.22,0.35,-0.9568,-0.4651,-0.0000,0.1990,-0.5657,-0.56,0.79
2025-12-10T23:39:31.444233,C,-0.1627,-0.0162,2.4568,2.2213,1.7392,-0.22,0.36,-0.8609,-0.5673,-0.0311,0.2076,-0.3308,-0.57,0.80
2025-12-10T23:39:31.444233,C,0.0039,-0.0951,2.4195,2.1043,1.6284,-0.20,0.35,-1.0307,-0.5819,0.0463,0.0805,-0.4087,-0.57,0.80
2025-12-10T23:39:31.444233,C,-0.0594,0.0904,2.3414,2.1360,1.9804,-0.22,0.34,-1.0896,-0.6394,0.0095,0.1484,-0.4918,-0.56,0.80
2025-12-10T23:39:31.444233,C,0.2447,0.1335,2.2425,2.1787,1.9150,-0.22,0.36,-1.0062,-0.6448,-0.0826,0.1781,-0.4449,-0.56,0.80
2025-12-10T23:39:31.444233,C,0.1972,0.1264,2.1553,2.2010,1.9472,-0.23,0.36,-1.0075,-0.6044,-0.1036,0.3087,-0.4335,-0.55,0.80
2025-12-10T23:39:31.444233,C,0.4552,0.1351,2.0185,2.4601,2.0651,-0.22,0.36,-0.9784,-0.5239,-0.1668,0.3335,-0.3485,-0.57,0.79
2025-12-10T23:39:31.444233,C,0.2623,0.0978,2.0028,2.4028,2.1536,-0.22,0.36,-1.0123,-0.4381,-0.2222,0.3102,-0.3636,-0.55,0.78
2025-12-10T23:39:31.444233,C,0.1977,-0.0698,1.8839,2.6069,2.1862,-0.21,0.35,-1.0118,-0.2729,-0.0763,0.3196,-0.3468,-0.56,0.81
2025-12-10T23:39:31.444233,C,0.1258,0.0825,1.9590,2.4264,2.1246,-0.22,0.35,-0.9212,-0.2625,-0.0529,0.2530,-0.0778,-0.49,0.82
2025-12-10T23:39:31.444233,C,0.1375,0.1265,1.9048,2.4323,2.2501,-0.22,0.35,-0.8714,-0.3131,-0.0623,0.1794,-0.1108,-0.55,0.79
2025-12-10T23:39:31.444233,C,0.0879,0.2251,1.9469,2.3022,2.2252,-0.22,0.35,-0.8422,-0.3125,-0.1902,0.1597,0.0546,-0.54,0.78
2025-12-10T23:39:31.444233,C,0.0292,0.2068,1.9687,2.1727,2.0533,-0.22,0.35,-0.8612,-0.3268,-0.1528,0.1274,0.0203,-0.53,0.79
2025-12-10T23:39:31.445232,C,0.1125,0.4455,2.0625,2.1634,2.0218,-0.21,0.36,-0.8328,-0.2795,-0.3442,0.1289,-0.2192,-0.54,0.81
2025-12-10T23:39:31.445232,C,0.1109,0.6852,2.4295,2.1100,1.9638,-0.21,0.35,-0.7626,0.0912,-0.2429,0.1153,-0.1900,-0.52,0.84
2025-12-10T23:39:31.445232,C,0.1393,0.5663,2.2573,2.1978,1.9276,-0.21,0.36,-0.8503,0.0724,-0.2436,0.1631,-0.3138,-0.54,0.82
2025-12-10T23:39:31.445232,C,0.1344,0.3716,2.3154,2.2746,1.9256,-0.22,0.36,-0.7924,0.0858,-0.3637,0.2348,-0.2878,-0.53,0.81
2025-12-10T23:39:31.445232,C,0.1600,0.3504,2.2913,2.2220,1.9235,-0.22,0.34,-0.7562,0.0377,-0.2896,0.5220,-0.3845,-0.55,0.80
2025-12-10T23:39:31.445232,C,0.0926,0.2118,2.2399,2.1755,1.9964,-0.21,0.35,-0.7092,-0.0643,-0.2693,0.4748,-0.3047,-0.54,0.81
2025-12-10T23:39:31.445232,C,0.3180,0.0449,2.1944,2.0295,1.9703,-0.21,0.36,-0.7276,-0.1389,-0.1018,0.2686,-0.3392,-0.54,0.81
2025-12-10T23:39:31.445232,C,0.2764,0.1380,2.0493,1.9757,1.9472,-0.21,0.36,-0.7135,-0.2491,-0.1044,0.2222,-0.2796,-0.54,0.82
2025-12-10T23:39:31.445232,C,0.1798,0.0999,1.9964,2.1081,1.9266,-0.22,0.38,-0.6112,-0.3158,-0.1665,0.2712,-0.3469,-0.54,0.82
2025-12-10T23:39:31.445232,C,0.1399,0.2013,1.9047,2.0594,1.9232,-0.21,0.37,-0.6110,-0.5237,-0.3106,0.2692,-0.1515,-0.55,0.80
2025-12-10T23:39:31.445232,C,0.1347,0.1555,1.9437,2.1212,2.1148,-0.21,0.36,-0.6105,-0.3620,-0.3472,0.2374,-0.1745,-0.55,0.81
2025-12-10T23:39:31.445232,C,0.1151,0.1153,2.0227,2.2652,2.0882,-0.22,0.37,-0.5949,-0.3695,-0.4390,0.2244,-0.2095,-0.54,0.81
2025-12-10T23:39:31.445232,C,0.2628,-0.0100,1.9720,2.2566,2.0795,-0.22,0.36,-0.5511,-0.4059,-0.3997,0.1232,-0.0757,-0.54,0.81
2025-12-10T23:39:31.445232,C,0.3026,-0.2701,1.9872,2.2488,1.9818,-0.21,0.36,-0.5724,-0.4826,-0.3352,0.1241,-0.1527,-0.54,0.81
2025-12-10T23:39:31.446234,C,0.2777,-0.2139,2.2551,2.2117,1.9855,-0.22,0.35,-0.5160,-0.5198,-0.2486,0.0500,-0.2502,-0.54,0.81
2025-12-10T23:39:31.446234,C,0.2557,-0.1945,2.1006,2.0590,1.9136,-0.30,0.36,-0.4962,-0.5821,-0.1875,0.2991,-0.4402,-0.53,0.80
2025-12-10T23:39:31.446234,C,0.1615,-0.2074,2.0395,1.9844,1.8502,-0.21,0.33,-0.5385,-0.6665,-0.2384,0.1437,-0.3825,-0.53,0.80
2025-12-10T23:39:31.485373,C,0.3333,-0.3235,1.9257,2.0235,1.8541,-0.21,0.39,-0.4857,-0.6505,-0.2083,0.0670,-0.4214,-0.53,0.82
2025-12-10T23:39:31.526702,C,0.1996,-0.3957,1.9752,2.1026,1.8125,-0.18,0.34,-0.6785,-0.6662,-0.1818,0.0446,-0.4105,-0.54,0.82
2025-12-10T23:39:31.582592,C,0.1720,-0.0694,1.9585,2.1269,1.8056,-0.22,0.35,-0.5932,-0.6349,-0.2034,0.0548,-0.4008,-0.55,0.81
2025-12-10T23:39:31.630196,C,0.2676,0.0226,1.9136,2.3128,1.8293,-0.21,0.36,-0.5330,-0.6072,-0.3119,0.0489,-0.4221,-0.55,0.81
2025-12-10T23:39:31.678713,C,0.1268,0.0135,1.9939,2.2513,2.0746,-0.22,0.34,-0.5250,-0.6574,-0.3921,0.0137,-0.4106,-0.55,0.80
2025-12-10T23:39:31.726187,C,0.3327,0.0356,1.8394,2.1969,2.1252,-0.22,0.40,-0.3980,-0.7312,-0.3576,0.0875,-0.3706,-0.55,0.81
2025-12-10T23:39:31.774448,C,0.3488,0.2198,1.7334,2.1487,2.3793,-0.22,0.39,-0.2416,-0.7208,-0.5515,0.2419,-0.4250,-0.54,0.81
2025-12-10T23:39:31.822138,C,0.1682,0.1569,1.7149,2.1662,2.3326,-0.21,0.37,-0.2988,-0.6966,-0.5121,0.2278,-0.3530,-0.53,0.81
2025-12-10T23:39:31.869865,C,0.1742,-0.1232,1.7134,2.1962,2.2463,-0.21,0.40,-0.3488,-0.6003,-0.5222,0.3799,-0.4094,-0.54,0.80
